year,state,max_avg_temperature,min_avg_temperature,mean_temperature,max_temperature,min_temperature,num_frost_days,num_trop_nights,max_1day_precipitation,max_5day_cumulative_precipitation,precipitation
1967-06,USA.2593247,26.89,17.66,21.97,32.17,10.87,0,7.55,15.67,33.13,61.85
1967-06,USA.2593248,22.46,11.01,16.33,29.49,4.77,0,0,15.56,25.94,64.63
1967-06,USA.2593249,27.7,16.96,22.1,32.52,9.65,0,4.61,18.67,32.22,48.82
1967-06,USA.2593250,30.47,19.97,24.72,34.21,13.92,0,18.37,25.87,44.13,60.91
1967-06,USA.2593251,22.88,8.96,15.47,31.57,3.43,0.32,0.1,9.75,22.12,35.81
1967-06,USA.2593252,26.77,15.1,20.83,31.42,5.6,0,1.93,17.13,31.45,53.12
1967-06,USA.2593253,22.84,14.13,18.01,30.46,6.07,0,0.5,20.78,49.95,64.5
1967-06,USA.2593254,28.39,19.38,23.33,33.21,12.91,0,13.95,14.03,31.76,78.08
1967-06,USA.2593255,23.06,12.34,17.11,31.45,6.47,0,0,27.18,62.76,150.68
1967-06,USA.2593256,28.35,18.89,23.29,32.34,13.53,0,11.59,25.31,65.39,94.1
1967-06,USA.2593257,32.98,21.58,26.96,36.32,17.59,0,22.08,11.11,29.6,30.04
1967-06,USA.2593258,23.12,9.09,16.01,31.69,4.65,0.73,0.14,11.77,30.36,67.64
1967-06,USA.2593259,23.87,12.87,18.23,29.59,2.38,0,0,14.83,35.67,83.57
1967-06,USA.2593260,27.26,16.1,21.45,32.55,8.31,0,4.26,12.78,24.97,38.01
1967-06,USA.2593261,22.98,9.77,15.88,30.53,5.41,1.05,0.45,10.55,18.68,33.12
1967-06,USA.2593262,26.09,15.12,20.47,30.85,7.81,0,1.33,17.11,32.29,56.51
1967-06,USA.2593263,23.99,14.04,18.49,29.59,7.83,0,0.92,29.45,82.96,178.7
1967-06,USA.2593264,18.58,6.98,12.33,26.62,1.67,1.66,0,23.17,52.17,134.24
1967-07,USA,26.85,15.47,20.84,31.96,10.24,0.19,7.97,15.36,29.98,69.32
1967-07,USA.2593214,29.62,20.84,24.71,32.88,14.46,0,22.75,21.66,48.36,132.38
1967-07,USA.2593215,14.66,7.54,10.84,22.7,2.98,1.12,0.02,18.03,41.93,104.16
1967-07,USA.2593216,33.07,20.66,26.65,37.46,17.73,0,14.17,5.78,13.81,36.5
1967-07,USA.2593217,30.13,20.27,24.73,34.42,13.3,0,18.58,37.25,54.91,112.43
1967-07,USA.2593218,32.28,17.53,24.73,36.21,14.03,0.03,9.95,1.44,3,5.07
1967-07,USA.2593219,25.97,12.38,18.81,29.96,9.16,0,0.52,14.3,34.22,76.47
1967-07,USA.2593220,25.52,18.35,21.49,30.28,13.26,0,7.23,18.05,30.93,109.82
1967-07,USA.2593221,27.93,20.98,24.01,31.19,15.81,0,20.84,15.73,29.26,81.26
1967-07,USA.2593222,29.35,20.46,24.39,33.61,13.83,0,20.44,18.3,26.42,76.65
1967-07,USA.2593223,30.53,22.89,26.19,32.62,19.96,0,29.46,15.6,41.65,124.31
1967-07,USA.2593224,29.54,20.5,24.39,32.38,14.72,0,21.01,20.79,51.34,134.84
1967-07,USA.2593225,24.53,19.75,21.89,25.58,18.24,0,17.25,23.44,49.81,172.98
1967-07,USA.2593226,29.36,12.41,20.87,34.41,7.88,0,1.37,6.31,9.54,17.86
1967-07,USA.2593227,27.93,17.74,22.53,32.61,11.27,0,9.17,17.94,34.83,67.52
1967-07,USA.2593228,27.17,17.54,22.02,31.77,11.24,0,8.14,17.76,34.52,85.1
1967-07,USA.2593229,27.37,16.19,21.54,32.64,8.47,0,5.52,14.05,29.18,44.84
1967-07,USA.2593230,29.75,18.47,23.6,36.03,12.7,0,10.96,27.12,39.9,83.04
1967-07,USA.2593231,27.26,18.4,22.42,31.04,12.45,0,10.56,47.3,80.06,164.08
1967-07,USA.2593232,30.81,22.38,26.06,33.96,15.78,0,26.88,23.72,49.39,130.14
1967-07,USA.2593233,23.83,15.37,19.28,27.54,9.83,0,0.15,16.94,31.09,84.24
1967-07,USA.2593234,27.7,20,23.45,31.17,14.25,0,17.1,14.96,26.19,79.38
1967-07,USA.2593235,24.82,17.67,20.88,29.08,12.08,0,3.28,19.91,35.6,111.6
1967-07,USA.2593236,24.12,14.67,18.99,29.72,8.39,0,2.51,14.17,24.05,58.64
1967-07,USA.2593237,25.87,14.12,19.51,32.28,6.24,0,1.68,11.68,20.52,40.53
1967-07,USA.2593238,30.3,21.29,25.25,33.85,14.21,0,23.94,21.03,47.15,121.18
1967-07,USA.2593239,29.36,18.61,23.67,34.96,11.49,0,14.24,20.87,39.74,68.67
1967-07,USA.2593240,28.65,11.91,20.2,33.14,5.7,0,0.08,4.22,8.36,21.13
1967-07,USA.2593241,28.98,16.2,22.12,35.89,9.39,0,3.82,18.66,34.91,61.67
1967-07,USA.2593242,32.26,15.95,24.27,35.85,11.58,0,4.58,8.19,12.69,18.32
1967-07,USA.2593243,24.58,15.64,19.78,28.4,8.32,0,0.97,22.81,43.73,123.15
1967-07,USA.2593244,27.49,19.64,23.12,30.99,14.94,0,15.22,21.74,38.8,111.74
1967-07,USA.2593245,29.68,17.05,22.9,33.35,13.9,0,6.69,14.78,28.16,65.67
1967-07,USA.2593246,24.26,15.93,19.72,27.93,9.96,0,1.85,23.75,41.42,130.38
1967-07,USA.2593247,28.29,20.38,23.79,32.16,15.64,0,18.73,22.89,52.06,146.93
1967-07,USA.2593248,28.49,13.21,20.47,34.81,4.49,0,0.27,8.29,15.57,24.48
1967-07,USA.2593249,26.55,17.01,21.41,31.31,11.37,0,6.47,16.73,35.6,86.35
1967-07,USA.2593250,31.31,20.38,25.25,37.02,14.77,0,17.89,37.78,57.05,112.74
1967-07,USA.2593251,29.33,12.53,20.61,35.23,8.14,0,1.1,1.89,2.69,4.09
1967-07,USA.2593252,25.51,16.15,20.41,29.34,10.37,0,2.46,19.78,37.04,101.03
1967-07,USA.2593253,25.15,18.67,21.46,30.14,13.31,0,7.05,13.27,27.23,84.17
1967-07,USA.2593254,29.77,21.46,24.97,33.02,17.02,0,24.54,23.08,44.85,144.53
1967-07,USA.2593255,29.5,14.83,21.73,36.9,5.79,0,1.93,11.69,19.19,35.14
1967-07,USA.2593256,27.23,18.9,22.64,30.77,12.69,0,12.06,30.26,63.04,151.39
1967-07,USA.2593257,33.72,22.22,27.59,37.77,17.58,0,24.66,17.48,28.03,45.22
1967-07,USA.2593258,30.66,15.64,23.16,33.9,11.94,0,5.58,7.08,14.57,24.79
1967-07,USA.2593259,24.2,14.96,19.32,27.44,7.87,0,0.2,21.86,39.63,131.48
1967-07,USA.2593260,27.59,18.7,22.67,31.47,12.67,0,11.46,16.15,32.23,93.31
1967-07,USA.2593261,26.6,11.67,18.87,32.85,7.04,0.62,1.05,2.62,4.18,6.67
1967-07,USA.2593262,25.21,16.22,20.28,29.28,10.32,0,2.74,22.26,45.51,121.14
1967-07,USA.2593263,25.12,14.85,19.62,30.91,7.91,0,1.82,13.19,19.86,50.66
1967-07,USA.2593264,26.52,11.41,18.86,30.75,6.94,0.03,0,6.7,13.97,33.55
1967-08,USA,26.44,14.67,20.19,31.09,9.3,0.37,6.29,15.2,32.59,66.28
1967-08,USA.2593214,29.14,20.39,24.21,33.06,15.84,0,20.97,22.08,56.62,115.93
1967-08,USA.2593215,13.59,6.65,9.77,20.24,1.11,2.24,0,23.23,55.33,119.77
1967-08,USA.2593216,31.97,19.44,25.5,35.14,16.41,0,11.71,8.41,31.34,44.6
1967-08,USA.2593217,30.17,18.98,24.18,34.81,12.47,0,11.93,14.14,20.4,40.72
1967-08,USA.2593218,32.74,18.1,25.05,36.41,14.56,0,10.79,1.59,4.7,6.64
1967-08,USA.2593219,24.92,10.87,17.46,29.03,7,0.13,0.2,14.62,30.53,76.63
1967-08,USA.2593220,24.43,17.48,20.61,28.29,12.12,0,5.93,23.92,46.46,124.24
1967-08,USA.2593221,26.95,20.59,23.3,30.12,17.19,0,18.86,37.27,84.72,186.24
1967-08,USA.2593222,27.9,19.93,23.41,32.01,15.94,0,15.05,37.24,98.7,164.32
1967-08,USA.2593223,30.18,22.81,25.89,32.28,20.54,0,29.79,23.84,57.04,147.01
1967-08,USA.2593224,29.69,20.43,24.46,33.52,15.81,0,20.92,27.84,72.18,126.38
1967-08,USA.2593225,24.85,19.88,22.15,25.89,18.45,0,17.25,18.34,39.28,126.37
1967-08,USA.2593226,30.39,12.76,21.51,33.54,7.13,0,1.01,1.42,2.72,5.5
1967-08,USA.2593227,26.38,15.76,20.71,31.28,9.17,0,4.28,16.84,25.03,53.9
1967-08,USA.2593228,26.28,15.55,20.51,31.7,9.88,0,3.58,18.64,25.21,64.24
1967-08,USA.2593229,26.45,14.44,20.03,30.27,5.77,0,1.34,22.28,35.98,60.23
1967-08,USA.2593230,30.19,16.94,23.16,34.96,9.68,0,6.24,12.42,17.13,28.3
1967-08,USA.2593231,26.69,17.02,21.46,30.32,11.6,0,5.94,18.31,33.12,86.7
1967-08,USA.2593232,30.7,22.16,25.97,34.18,16.9,0,26.44,23.08,58.49,105.89
1967-08,USA.2593233,22.79,14.12,18.1,27.56,8.73,0,0.15,21.21,40.31,110.89
1967-08,USA.2593234,26.69,19.59,22.71,30.18,15.85,0,15.18,31.63,82.42,161.37
1967-08,USA.2593235,24.07,16.59,19.95,28.17,11.08,0,3.07,22.07,49.98,117.4
1967-08,USA.2593236,23.46,13,17.8,28.81,6.78,0,0.53,21.87,34.12,86.06
1967-08,USA.2593237,25.09,12.65,18.32,30.63,4.73,0,0.51,16.95,27.39,55.61
1967-08,USA.2593238,30.08,20.78,24.85,33.95,14.94,0,21.76,20.07,50.94,90.22
1967-08,USA.2593239,28.61,16.76,22.39,33.18,9.44,0,6.6,13.65,17.6,38.16
1967-08,USA.2593240,29.47,12,20.38,33.8,5.94,0.01,0.11,2.74,5.26,10.03
1967-08,USA.2593241,29.23,14.46,21.48,33.69,7.08,0,1.36,16.08,22.51,41.24
1967-08,USA.2593242,32.2,16.25,24.32,34.67,12.29,0,4.31,1.65,3.57,8.21
1967-08,USA.2593243,23.87,14.32,18.76,28.74,7.89,0,1.15,23.07,35.57,88.9
1967-08,USA.2593244,26.11,19.04,22.14,30.22,15.69,0,12.24,30.35,71.51,157.6
1967-08,USA.2593245,27.19,14.91,20.51,31.83,11.41,0,3.03,14.65,35.9,75.33
1967-08,USA.2593246,23.19,14.79,18.63,27.36,8.82,0,1.52,18,34.19,92.13
1967-08,USA.2593247,27.94,19.85,23.38,31.42,15.03,0,16.78,44.21,113.88,191.94
1967-08,USA.2593248,28.63,12.57,19.98,34.83,5.89,0,0.24,5.81,8.04,16.29
1967-08,USA.2593249,25.88,15.64,20.25,30.34,9.84,0,2.5,12.86,24.72,57.8
1967-08,USA.2593250,31.83,19.15,24.98,37.52,12.35,0,10.97,15.73,22.1,39.03
1967-08,USA.2593251,31.31,13.76,22,35.53,8.25,0,1.55,0.74,1.37,2.16
1967-08,USA.2593252,24.28,15.36,19.42,28.48,10.35,0,1.5,21.18,46.72,102.02
1967-08,USA.2593253,24.02,17.65,20.38,27.95,12.35,0,5.64,20.24,46.75,141.34
1967-08,USA.2593254,29.51,21,24.65,33.1,16.1,0,21.97,34.95,85.21,149.08
1967-08,USA.2593255,29.78,13.86,21.32,35.72,6.43,0,0.89,13.96,19.42,39.6
1967-08,USA.2593256,26.79,17.92,21.97,30.59,12.07,0,8.22,19.21,46.17,111.77
1967-08,USA.2593257,32.55,20.97,26.47,37.43,16.01,0,19.83,12.26,26.55,44.61
1967-08,USA.2593258,29.98,14.94,22.49,32.47,11.69,0,3.83,5,13.47,26.9
1967-08,USA.2593259,22.8,13.42,17.82,27.59,5.56,0,0.37,20.19,35.97,103.01
1967-08,USA.2593260,27.01,18.31,22.15,31.49,13.53,0,10.45,44.17,107.04,169.69
1967-08,USA.2593261,29.78,13.59,21.2,34.91,8.75,0.05,2.49,1.71,8.9,3.34
1967-08,USA.2593262,24.44,15.51,19.52,28.62,9.94,0,1.21,24.22,57.27,109.99
1967-08,USA.2593263,23.8,12.71,17.68,29.3,5.18,0,0.79,26.83,36.8,88.25
1967-08,USA.2593264,27.1,10.79,18.9,30.86,5.81,0.11,0.04,5.8,9.89,19.33
1967-09,USA,22.25,10.77,15.88,27.65,2.87,2.04,2.3,19.44,37.12,66.11
1967-09,USA.2593214,26.36,16.08,20.65,30.99,4,0,3.93,28.05,50.85,78.65
1967-09,USA.2593215,8.44,1.56,4.48,13.28,-2.88,10.61,0,15.17,36.51,96.12
1967-09,USA.2593216,28.45,15.9,21.79,32.25,11.03,0,7.77,25.71,40.61,55.95
1967-09,USA.2593217,26.01,15.7,20.33,30.3,2.75,0,3.86,19.87,34.3,72.27
1967-09,USA.2593218,28.33,15.48,21.18,32.47,12.17,0.01,5.84,7.26,16.02,16.15
1967-09,USA.2593219,21.6,7.41,13.69,27.32,0.96,1.85,0,7.86,22.36,39.51
1967-09,USA.2593220,22,12.4,16.85,27.47,5.64,0,0,30.98,39.31,59.29
1967-09,USA.2593221,23.38,15.28,18.82,27.33,9.07,0,1.1,18.35,27.15,51.39
1967-09,USA.2593222,24.26,14.37,18.69,28.73,8.27,0,1,11.17,18.47,29.11
1967-09,USA.2593223,29.12,20.97,24.54,31.95,14.45,0,21.77,19.63,46.15,85.68
1967-09,USA.2593224,26.82,15.81,20.82,31.16,4.02,0,4.33,15.51,24.32,39.56
1967-09,USA.2593225,24.73,19.45,21.84,26.12,18.04,0,16.69,12.51,30.28,99.33
1967-09,USA.2593226,24.95,8.77,16.13,31.75,0.39,1.04,0.13,9.38,19.68,26.43
1967-09,USA.2593227,23.99,12.41,17.73,29.19,3.51,0,0.35,21.52,34.35,71.49
1967-09,USA.2593228,23.88,11.87,17.37,29.55,3.57,0,0.16,20.54,26.72,56.53
1967-09,USA.2593229,22.77,10.16,16.06,28.29,-1.11,1.02,0.03,22.01,36.86,60.68
1967-09,USA.2593230,25.26,12.93,18.39,31.12,2.34,0,0.4,26.16,43.05,98.91
1967-09,USA.2593231,24.65,12.89,18.15,30.45,3.94,0,0.46,31.75,40.24,71.04
1967-09,USA.2593232,28.06,18.79,23.01,31.43,6.91,0,13.07,40.8,66.34,81.34
1967-09,USA.2593233,18.47,9.31,13.31,25.22,2.58,0.13,0,36.94,55.13,136.22
1967-09,USA.2593234,23.23,14.22,18.2,27.44,7.67,0,1.78,17.95,24.87,44.38
1967-09,USA.2593235,20.94,11.64,15.93,26.05,5.16,0,0,29.93,37.97,65.75
1967-09,USA.2593236,20.76,9.36,14.55,26.6,1.88,0.26,0.06,19.15,34.09,58.97
1967-09,USA.2593237,21.56,9.1,14.74,27.9,-1.52,1.52,0,10.62,18.62,28.13
1967-09,USA.2593238,26.92,16.6,21.25,31.47,4.21,0,4.3,35.5,59.08,83.09
1967-09,USA.2593239,24.61,13.48,18.57,29.02,2.59,0.03,0.96,24.13,46.6,91.93
1967-09,USA.2593240,24.14,8.91,15.48,32.33,1.15,0.68,0.19,20.44,43.03,52.91
1967-09,USA.2593241,24.28,10.52,16.56,31.37,-0.83,0.93,0,17.85,32.06,49.42
1967-09,USA.2593242,26.29,11.52,18.31,31.18,4.5,0.18,1.03,7.86,14.28,24.32
1967-09,USA.2593243,20.25,8.88,14.13,26.09,1.71,0.75,0,28.86,34.03,78.64
1967-09,USA.2593244,23.11,13.7,17.94,27.63,6.61,0,0.41,18.16,31.54,53.13
1967-09,USA.2593245,24.52,12.11,17.63,29.58,6.07,0.02,0.31,7.86,16.74,38.57
1967-09,USA.2593246,20.71,9.95,14.68,25.99,3.03,0,0.02,29.74,42.48,88.36
1967-09,USA.2593247,24.67,14.55,19.06,29.03,6.24,0.12,3.04,24.52,29.64,56.69
1967-09,USA.2593248,23.22,9.78,15.81,30.36,-2.1,0.98,0,13,32.62,44.57
1967-09,USA.2593249,22.89,10.81,16.27,28.56,2.51,0,0.06,31.31,44.06,75.58
1967-09,USA.2593250,26.66,15.78,20.52,31.63,4.59,0,3.35,26.79,59.54,107.95
1967-09,USA.2593251,26.73,10.34,17.42,32.93,3.53,0.1,0.11,7.18,27.33,18.78
1967-09,USA.2593252,21.69,10.27,15.34,26.58,3.27,0,0,33.34,45.26,84.97
1967-09,USA.2593253,21.38,12.83,16.71,26.69,5.55,0,0,37.06,48.17,66.32
1967-09,USA.2593254,26.42,16.06,20.68,30.69,6.09,0.01,4.52,17.36,28.55,46.63
1967-09,USA.2593255,24.32,10.55,16.55,31.96,-1.16,0.87,0,11.37,28.96,39.38
1967-09,USA.2593256,24.6,13.69,18.64,29.85,3.24,0.03,0.48,29.62,38.54,69.41
1967-09,USA.2593257,27.96,18.01,22.49,33.15,7.97,0,9.82,40.15,78.64,122.35
1967-09,USA.2593258,24.73,10.22,16.84,30.84,2.23,0.82,0.46,8.33,18.49,28.3
1967-09,USA.2593259,19.61,7.93,13.27,25.11,0.48,1.05,0,28.02,31.95,81.34
1967-09,USA.2593260,23.48,12.57,17.39,27.92,4.91,0.04,0.79,22.59,27.6,51.53
1967-09,USA.2593261,25.22,10.91,16.96,32.17,4.75,0.2,0.3,11.92,29.93,37.14
1967-09,USA.2593262,21.87,9.91,15.28,26.77,2.59,0.08,0,38.63,46.05,74.17
1967-09,USA.2593263,20.67,9.13,14.47,26.17,-0.9,1.2,0.07,22.77,43.43,64.64
1967-09,USA.2593264,21.5,7.14,13.51,28.53,-1.09,1.9,0,12.57,33.43,49.44
1967-10,USA,16.02,4.56,9.54,23.96,-4.06,7.53,0.54,18.17,30.71,60.55
1967-10,USA.2593214,23.95,10.24,16.32,29.8,3.1,0,0.26,45.6,92.73,102.23
1967-10,USA.2593215,-1.78,-8.19,-5.51,7.6,-19.07,25.56,0,10.18,21.19,56.33
1967-10,USA.2593216,25.49,9.93,17.19,29.14,2.97,0.77,1.33,3.72,5.66,5.78
1967-10,USA.2593217,23.22,10.37,16.12,30.21,2.09,0.02,0,53.75,71.3,130.31
1967-10,USA.2593218,24.23,10.06,16.21,28.34,5.62,1.33,0.65,8.37,15.02,17.97
1967-10,USA.2593219,17.1,1.76,8.29,24.2,-10,12.16,0,8.83,13.38,23.56
1967-10,USA.2593220,16.28,8.21,11.73,26.63,-0.78,0.95,0,13.44,36.14,40.14
1967-10,USA.2593221,18.7,10.36,13.96,28.32,2.39,0.14,0,15.22,17.11,40.97
1967-10,USA.2593222,19.15,8.54,13.37,30.25,0.87,0,0,22.88,24.17,66.66
1967-10,USA.2593223,26.79,17.03,21.29,29.99,11.11,0,9.87,15.72,35.41,52.33
1967-10,USA.2593224,24.1,10.3,16.47,30.12,2.91,0.08,0.14,19.77,49.4,50.4
1967-10,USA.2593225,24.29,19.28,21.53,25.88,17.46,0,17.25,14.05,34.21,103.8
1967-10,USA.2593226,13.49,1.18,6.48,20.65,-6.17,12.05,0,16.35,34.55,81.56
1967-10,USA.2593227,18.07,7.9,12.38,29.78,-0.91,1.88,0.07,33.82,59.53,131.84
1967-10,USA.2593228,18.05,7.74,12.12,29.75,-0.81,1.63,0,35.33,52.07,113.73
1967-10,USA.2593229,16.06,5.25,9.99,28.58,-6.87,6.32,0,26.17,42.91,92.28
1967-10,USA.2593230,21.27,7.77,13.49,31.82,-0.73,1.49,0.26,25.47,38.94,66.62
1967-10,USA.2593231,20.43,8.69,13.76,28.29,-0.14,0.84,0,29.02,60.02,89.46
1967-10,USA.2593232,25.95,13.13,18.94,30.22,6.55,0,2.08,39.82,44.4,65.4
1967-10,USA.2593233,11.95,4.77,7.99,21.17,-1.52,4.5,0,17.07,34.31,72.57
1967-10,USA.2593234,18.12,8.89,13.03,28.06,1.08,1.33,0,21.56,23.98,63.81
1967-10,USA.2593235,15.37,7.41,10.93,25.05,-0.72,1.94,0,15.02,37.11,46.35
1967-10,USA.2593236,13.02,5.34,8.55,25.69,-2.84,3.85,0,29.02,50.03,116.69
1967-10,USA.2593237,12.24,2.53,6.61,25.58,-7.32,9.71,0,13.95,18.69,43.06
1967-10,USA.2593238,24.57,10.56,16.85,30.02,3.44,0,0.29,33.7,54.09,82.53
1967-10,USA.2593239,20.17,8.76,13.72,29.92,-1.11,1.55,0.19,56.54,80.32,156.41
1967-10,USA.2593240,13.42,2.67,7.12,21.7,-5.76,7.77,0,13.09,24.36,55.81
1967-10,USA.2593241,18.56,4.64,10.6,30.79,-4.34,6.42,0,13.55,23.41,33.24
1967-10,USA.2593242,21.56,4.55,12.08,26.04,-2.95,5.53,0.1,3.41,5.17,7.24
1967-10,USA.2593243,13.44,4.73,8.62,24.57,-3.46,6.25,0,20.45,34.41,65.98
1967-10,USA.2593244,17.83,8.84,12.7,28.71,-0.06,0.7,0,16.21,21.69,45.72
1967-10,USA.2593245,22.01,6.35,13.4,27.04,-2.49,3.16,0,2.66,3.32,5.55
1967-10,USA.2593246,14.12,5.74,9.35,24.79,-2.81,3.69,0,29.38,55.85,114.36
1967-10,USA.2593247,21.44,9.68,14.93,28.86,1.33,1.06,0.39,16.7,20.83,41.44
1967-10,USA.2593248,12.58,2.52,6.55,24.41,-6.35,8.89,0,14.32,22.56,39.82
1967-10,USA.2593249,17.57,7.07,11.4,28,-3.11,2.65,0,23.43,40.08,86.45
1967-10,USA.2593250,23.85,10.73,16.44,30.96,2.52,0.08,0.68,37.01,49.97,75.34
1967-10,USA.2593251,16.54,4.31,9.33,22.73,-1.74,3.93,0,18.49,42.07,97.11
1967-10,USA.2593252,15.6,5.64,10,26.45,-3.49,3.61,0,28.08,39.53,90.37
1967-10,USA.2593253,16.28,8.84,12.11,26.67,0.43,0.5,0,13.87,46.93,38.51
1967-10,USA.2593254,23.51,10.99,16.65,29.95,3.38,0.13,0.34,11.77,22.43,28.32
1967-10,USA.2593255,16.27,4.06,9.02,29,-5.28,7.41,0,9.26,13.37,19.93
1967-10,USA.2593256,21.29,9.09,14.54,28.04,0.6,0.74,0,31.03,56.47,89.73
1967-10,USA.2593257,26.09,12.8,18.75,31.05,4.46,0.08,2.78,22.31,29.49,53.01
1967-10,USA.2593258,19.07,3.41,10.4,24.06,-5.12,8.48,0,3.91,7.02,11.21
1967-10,USA.2593259,12.73,3.96,7.87,24.08,-4.4,7.64,0,19,38.75,93.46
1967-10,USA.2593260,19.16,7.5,12.72,28.17,-0.66,2.68,0,21.14,29.14,62.07
1967-10,USA.2593261,13.49,5.22,8.65,19.83,-1.45,3.73,0,35.52,63.28,201.96
1967-10,USA.2593262,17.64,6.13,11.12,25.99,-3.36,4.28,0,26.98,37.81,77.87
1967-10,USA.2593263,12.84,4.28,8.03,26.32,-4.06,6.28,0,25.64,49.87,105.1
1967-10,USA.2593264,14.35,1.32,6.79,21.37,-8.03,12.58,0,8,19.33,36.82
1967-11,USA,8.43,-1.27,2.89,17.11,-11.16,15.36,0.09,14.32,32.85,53.6
1967-11,USA.2593214,17.52,5.16,10.59,24.48,-2.21,5.74,0,35.72,93.3,73.94
1967-11,USA.2593215,-7.75,-14.33,-11.2,2.44,-28.04,26.83,0,17.14,39.63,100.61
1967-11,USA.2593216,19.03,5.52,11.52,25.59,-0.64,4.9,0,11.86,18.59,25.93
1967-11,USA.2593217,15.71,4.63,9.34,24.3,-2.16,4.35,0,12.58,60.95,44.77
1967-11,USA.2593218,17.86,7.07,11.62,25.65,-0.23,3.5,0.01,23.29,40.87,65.46
1967-11,USA.2593219,8.77,-5.37,0.46,17.06,-16.11,24.53,0,7.7,14.31,21.79
1967-11,USA.2593220,7.12,0.74,3.71,17.96,-7.5,13.82,0,12.48,28.53,76.45
1967-11,USA.2593221,10.52,3.48,6.71,19.04,-5.12,7.51,0,23.03,25.2,63.53
1967-11,USA.2593222,10.9,2.42,6.17,21.43,-6.19,11,0,24.82,25.71,65.82
1967-11,USA.2593223,23.49,12.97,17.54,27.59,6.42,0.36,2.51,14.55,24.09,21.49
1967-11,USA.2593224,18.06,5.34,10.96,24.9,-2.88,5.5,0.05,22.65,49.5,54.15
1967-11,USA.2593225,22.68,18.15,20.03,24.4,16.19,0,14.97,35.28,90.4,192.22
1967-11,USA.2593226,6.12,-3.6,0.45,14.11,-16.11,21.26,0,10.99,21.16,51.16
1967-11,USA.2593227,8.2,0.44,3.78,16.66,-8.07,15.59,0,19.71,60.19,61.81
1967-11,USA.2593228,7.5,0.31,3.56,15.31,-7.61,15.63,0,22.32,50.23,83.86
1967-11,USA.2593229,6.88,-2.11,1.63,18.41,-11.27,21.21,0,8.24,31.06,23.31
1967-11,USA.2593230,12.1,0.54,5.31,21.65,-6.67,12.96,0,8.33,20.46,17.61
1967-11,USA.2593231,10.61,2.16,5.8,19.46,-6.39,10.12,0,26.19,55.48,105.62
1967-11,USA.2593232,20.99,9.78,14.5,27.11,2.15,0.3,0.69,5.57,47.49,15.44
1967-11,USA.2593233,3.46,-3.18,0.06,15.59,-14.83,21.51,0,16.11,29.82,63.97
1967-11,USA.2593234,9.88,2.54,5.81,19.38,-6.21,10.06,0,24.84,26.39,74.94
1967-11,USA.2593235,6.14,-0.36,2.74,17.3,-8.78,16.54,0,17.99,37.09,87.75
1967-11,USA.2593236,3.17,-2.06,0.4,11.29,-10.72,19.49,0,14.34,38.43,75.53
1967-11,USA.2593237,2.46,-5.21,-1.94,12.98,-18.62,25.98,0,4.06,7,15.64
1967-11,USA.2593238,18.4,6.07,11.44,25.39,-1.3,4.12,0,12.86,55.66,43.38
1967-11,USA.2593239,11.21,2,5.94,19.63,-5.17,10.86,0,15.09,74.15,44.75
1967-11,USA.2593240,4.57,-4.4,-0.74,12.98,-16.89,22.1,0,7.91,16.79,35.82
1967-11,USA.2593241,9.25,-2.76,2.04,19.94,-11.46,21.66,0,9.38,10.45,13.03
1967-11,USA.2593242,13.62,0.77,6.28,20.81,-8.49,12.78,0,8.16,14,20.47
1967-11,USA.2593243,3.32,-3.92,-0.4,15.15,-15.95,22.43,0,20.15,35.34,91.68
1967-11,USA.2593244,9,1.87,5.12,18.08,-6.67,11.15,0,14.72,22.91,61.01
1967-11,USA.2593245,14.9,1.52,7.17,22.06,-5.26,11.11,0,8.06,11.74,15.15
1967-11,USA.2593246,4.13,-2.03,0.88,15.8,-13.93,20.09,0,18.59,39.57,108.98
1967-11,USA.2593247,14.71,3.53,8.58,23.16,-4.84,8.14,0,23.09,37.23,54.09
1967-11,USA.2593248,3.24,-5.03,-1.77,13.39,-18.93,25.16,0,3.99,8.89,15.33
1967-11,USA.2593249,6.73,0.34,3.15,15.9,-8.41,14.99,0,23.14,43.09,111.78
1967-11,USA.2593250,15.51,4.27,8.81,24.36,-2.18,3.66,0,7.09,50.17,19.19
1967-11,USA.2593251,10,1.06,4.58,18.52,-7.58,12.79,0,17.73,35.32,73.79
1967-11,USA.2593252,5.84,-0.97,2.14,16.77,-11.29,17.94,0,24.83,37.31,111.73
1967-11,USA.2593253,7.92,1.31,4.35,18.82,-7.57,13.58,0,15.67,33.05,85.38
1967-11,USA.2593254,17.49,5.27,10.89,24.63,-2.57,5.53,0.01,20.78,35.95,52.81
1967-11,USA.2593255,6.96,-3.64,0.54,17.6,-15.17,22.88,0,3.46,4.83,9.16
1967-11,USA.2593256,12.81,2.49,6.99,21.94,-5.14,9.79,0,24.8,51.09,95.35
1967-11,USA.2593257,19.96,8.6,13.24,27.44,0.43,1.5,0.2,12.45,32.84,32.45
1967-11,USA.2593258,10.94,-1.57,3.77,17.99,-11.11,18.27,0,8.15,18.73,21.87
1967-11,USA.2593259,2.58,-4.36,-0.96,13.98,-17.53,23.8,0,12.62,26.76,84.09
1967-11,USA.2593260,11.36,1.66,5.98,21.48,-6.99,11.7,0,20.4,25.33,56.87
1967-11,USA.2593261,7.3,0.7,3.39,13.33,-8.86,12.88,0,22.18,53.18,96.32
